customer_id,plan_type,contract_type,tenure_months,monthly_revenue,monthly_usage_hrs,total_users,feature_adoption_pct,support_tickets_last_90d,last_login_days_ago,nps_score,payment_delay_count,churned
C-1723,Enterprise,Annual,40,4657.23,209.3,73,78.2,8,21,2,5,1
C-1724,Professional,Monthly,3,331.03,52.9,14,65.1,6,56,4,1,1
C-1725,Starter,Annual,4,110.02,2.3,5,31.0,14,62,3,3,1
C-1726,Starter,Annual,33,103.36,32.1,4,91.2,10,59,3,1,1
C-1727,Enterprise,Monthly,32,4016.63,197.5,14,25.7,9,86,0,2,1
C-1728,Professional,Annual,30,427.89,33.6,8,49.4,3,19,10,0,0
C-1729,Professional,Monthly,35,221.59,94.7,14,23.5,8,84,2,3,1
C-1730,Starter,Monthly,16,184.69,27.9,1,16.7,0,8,1,3,1
C-1731,Starter,Annual,30,118.94,19.1,2,41.3,1,53,7,5,1
C-1732,Starter,Annual,39,168.53,34.7,1,76.8,15,15,6,3,0
C-1733,Professional,Annual,46,509.15,50.6,8,93.1,4,28,10,5,0
C-1734,Enterprise,Monthly,14,1742.29,80.2,78,50.8,3,40,5,5,1
C-1735,Enterprise,Annual,13,1030.05,260.0,75,90.2,0,24,5,2,0
C-1736,Enterprise,Monthly,48,1724.19,87.8,83,41.4,0,34,8,4,0
C-1737,Enterprise,Annual,7,4038.85,185.3,99,41.0,14,29,2,5,1
C-1738,Professional,Annual,31,515.11,100.9,7,87.1,7,89,10,4,0
C-1739,Starter,Annual,7,144.36,26.3,1,33.5,13,58,8,3,0
C-1740,Enterprise,Annual,35,1067.05,146.9,18,87.6,8,69,6,3,1
C-1741,Professional,Annual,35,649.87,130.1,11,33.2,8,75,1,0,0
C-1742,Starter,Monthly,17,150.34,27.5,2,37.4,14,29,0,5,1
C-1743,Professional,Monthly,32,281.34,85.4,8,82.6,0,16,2,5,0
C-1744,Enterprise,Annual,12,2836.14,276.6,57,23.4,11,21,7,5,0
C-1745,Enterprise,Monthly,5,4434.18,225.3,38,34.4,12,49,3,4,1
C-1746,Professional,Annual,38,463.5,80.5,17,19.3,8,52,0,2,1
C-1747,Enterprise,Annual,47,2191.72,276.6,46,86.2,1,78,6,4,1
C-1748,Professional,Monthly,28,668.78,97.4,18,18.0,9,51,2,4,1
C-1749,Starter,Monthly,13,108.44,3.1,2,74.3,0,69,1,0,0
C-1750,Starter,Monthly,45,120.63,15.7,1,94.3,5,52,3,3,1
C-1751,Starter,Monthly,44,161.77,14.1,2,25.8,1,65,1,4,1
C-1752,Professional,Monthly,31,783.68,53.6,12,84.3,8,84,5,5,0
C-1753,Enterprise,Annual,11,2663.49,278.4,100,61.0,5,37,4,3,0
C-1754,Professional,Monthly,5,473.36,23.1,15,57.4,14,72,9,5,1
C-1755,Enterprise,Annual,25,1306.55,168.1,87,92.8,5,24,7,3,1
C-1756,Professional,Monthly,47,563.04,136.7,9,87.5,15,66,7,4,1
C-1757,Starter,Monthly,5,76.43,6.8,2,86.4,6,40,8,0,1
C-1758,Professional,Monthly,25,302.82,112.2,6,61.7,6,40,6,1,0
C-1759,Enterprise,Annual,19,1765.24,218.1,79,25.6,8,3,1,1,1
C-1760,Professional,Monthly,17,347.34,26.1,5,56.0,3,19,4,3,0
C-1761,Starter,Monthly,43,119.97,14.0,2,92.6,15,21,9,5,1
C-1762,Professional,Monthly,31,410.19,47.7,16,85.4,8,67,1,2,0
C-1763,Starter,Annual,25,124.2,37.7,1,57.3,10,8,9,1,1
C-1764,Professional,Monthly,40,649.59,65.5,19,38.6,8,5,5,3,0
C-1765,Enterprise,Monthly,38,4359.4,223.5,16,89.5,3,6,7,2,0
C-1766,Professional,Annual,39,570.32,41.4,13,50.2,10,6,2,1,0
C-1767,Starter,Annual,8,149.31,53.4,2,91.5,5,47,4,2,0
C-1768,Professional,Monthly,21,575.12,52.1,3,48.5,10,69,2,2,1
C-1769,Professional,Annual,10,342.63,68.8,18,54.2,0,56,5,0,0
C-1770,Professional,Monthly,12,442.6,82.8,12,11.1,1,58,3,3,0
C-1771,Starter,Annual,8,124.93,17.9,1,28.5,2,36,10,5,0
C-1772,Starter,Monthly,46,77.35,6.6,5,40.8,10,2,10,2,0
C-1773,Starter,Monthly,41,90.69,12.4,2,55.7,10,51,0,5,1
C-1774,Enterprise,Monthly,23,4591.11,70.5,72,75.7,12,24,6,4,1
C-1775,Professional,Monthly,35,351.91,145.3,18,10.5,8,29,5,5,0
C-1776,Professional,Annual,6,462.52,74.9,5,84.8,1,69,10,2,0
C-1777,Starter,Annual,17,117.03,36.3,4,18.8,5,53,5,0,1
C-1778,Professional,Annual,24,798.2,85.7,13,26.5,15,75,9,5,1
C-1779,Professional,Monthly,6,455.51,74.5,4,63.0,10,9,1,4,0
C-1780,Enterprise,Monthly,29,2000.49,125.7,70,26.5,5,10,7,5,0
C-1781,Professional,Monthly,21,476.83,136.4,17,12.0,1,66,10,2,0
C-1782,Professional,Monthly,13,387.24,122.9,16,34.1,7,21,7,5,1
C-1783,Starter,Annual,47,173.65,26.7,2,50.2,1,10,10,2,0
C-1784,Enterprise,Monthly,26,4528.53,206.0,78,16.9,1,47,2,3,0
C-1785,Professional,Monthly,36,395.44,71.7,6,45.9,8,52,0,3,0
C-1786,Professional,Monthly,13,717.25,51.0,13,38.0,6,65,8,1,0
C-1787,Starter,Annual,17,137.22,39.7,3,82.3,10,73,10,1,0
C-1788,Enterprise,Annual,48,833.53,284.3,60,46.5,10,26,4,3,0
C-1789,Enterprise,Annual,3,3183.06,55.4,78,89.3,0,5,0,1,0
C-1790,Professional,Monthly,6,479.9,21.7,19,80.1,8,39,9,5,0
C-1791,Starter,Annual,10,193.01,42.3,4,39.4,4,77,4,1,1
C-1792,Enterprise,Monthly,37,1289.01,289.2,57,27.2,10,74,2,3,1
C-1793,Professional,Annual,48,436.63,35.1,8,34.5,6,27,8,0,1
C-1794,Professional,Annual,31,729.63,25.8,17,49.2,9,39,6,0,0
C-1795,Starter,Annual,25,89.8,8.8,3,10.8,6,12,2,1,1
C-1796,Enterprise,Annual,15,1945.38,174.7,32,18.8,15,36,1,5,1
C-1797,Enterprise,Annual,29,2263.43,124.5,58,33.8,13,88,6,4,0
C-1798,Professional,Annual,13,565.72,79.0,9,91.0,4,56,8,3,1
C-1799,Enterprise,Monthly,40,4743.24,244.5,62,28.3,11,46,5,5,1
C-1800,Starter,Monthly,43,140.03,48.6,1,32.3,11,16,5,1,0
C-1801,Starter,Monthly,1,62.6,35.2,3,33.1,15,7,5,4,0
C-1802,Enterprise,Monthly,43,3267.11,75.1,50,22.6,2,0,2,0,0
C-1803,Starter,Monthly,31,50.25,28.2,2,81.2,13,2,4,1,1
C-1804,Enterprise,Monthly,1,942.34,151.8,72,61.7,11,18,1,0,0
C-1805,Professional,Annual,21,379.75,65.1,13,70.1,12,18,2,1,0
C-1806,Enterprise,Annual,18,1989.49,73.7,21,11.5,12,63,3,4,0
C-1807,Professional,Annual,42,446.89,94.5,4,49.6,0,48,4,5,0
C-1808,Professional,Annual,22,655.24,145.2,9,90.5,10,10,7,2,0
C-1809,Starter,Monthly,2,55.97,32.2,1,68.4,14,50,2,3,0
C-1810,Enterprise,Monthly,14,3093.89,165.0,49,28.4,7,19,6,1,0
C-1811,Starter,Monthly,14,95.61,14.2,2,86.6,4,29,0,0,1
C-1812,Enterprise,Monthly,31,2326.57,244.7,13,31.2,1,77,5,5,1
C-1813,Enterprise,Monthly,45,1494.89,103.0,73,18.9,1,15,0,2,0
C-1814,Starter,Monthly,3,137.59,5.1,5,59.9,7,32,0,5,1
C-1815,Professional,Monthly,47,517.41,82.5,15,52.8,12,47,5,4,0
C-1816,Starter,Monthly,30,115.98,32.3,4,38.5,13,37,4,1,1
C-1817,Professional,Monthly,6,561.8,39.0,14,21.1,13,56,4,4,1
C-1818,Enterprise,Annual,12,1178.73,146.3,88,91.7,11,22,3,4,0
C-1819,Enterprise,Annual,29,1118.0,121.9,12,72.1,7,85,5,3,0
C-1820,Professional,Monthly,12,352.07,57.7,10,54.0,6,48,2,1,0
C-1821,Enterprise,Monthly,23,1657.15,232.8,35,63.7,15,59,10,3,1
C-1822,Enterprise,Annual,28,2145.18,184.1,75,22.1,13,45,4,5,0
C-1823,Enterprise,Annual,38,4948.22,136.3,91,84.8,15,28,10,0,0
C-1824,Professional,Annual,21,799.68,141.0,11,66.9,9,81,2,4,1
C-1825,Professional,Monthly,30,445.88,101.1,17,36.6,10,50,1,0,0
C-1826,Starter,Annual,24,170.49,4.5,3,78.6,3,71,8,3,0
C-1827,Professional,Monthly,7,251.84,92.1,3,15.5,2,64,7,1,0
C-1828,Enterprise,Annual,47,1581.66,153.7,37,64.5,11,51,2,5,0
C-1829,Starter,Monthly,24,145.85,58.7,1,44.3,15,53,9,0,1
C-1830,Starter,Annual,26,181.45,47.7,1,61.4,9,90,7,0,0
C-1831,Starter,Monthly,16,75.97,43.0,1,90.0,15,31,2,2,0
C-1832,Starter,Annual,8,190.75,15.9,1,78.6,6,38,8,4,0
C-1833,Enterprise,Monthly,27,3793.87,288.8,36,94.5,2,56,2,0,0
C-1834,Professional,Monthly,26,325.72,125.7,5,54.6,12,58,0,5,1
C-1835,Professional,Monthly,14,409.89,108.7,12,88.4,11,79,3,0,1
C-1836,Starter,Monthly,23,93.85,27.7,5,59.3,6,32,1,1,1
C-1837,Enterprise,Monthly,22,1968.86,51.6,62,31.6,15,14,10,4,0
C-1838,Starter,Monthly,38,90.5,25.7,1,26.1,9,42,3,4,1
C-1839,Professional,Annual,9,668.63,126.4,17,75.0,8,44,10,4,1
C-1840,Professional,Monthly,9,296.97,113.6,15,68.3,4,12,8,0,0
C-1841,Professional,Monthly,22,306.1,96.8,12,31.6,8,44,1,5,0
C-1842,Starter,Monthly,20,146.1,5.8,1,82.3,6,1,6,1,0
C-1843,Starter,Annual,32,65.43,41.6,5,31.8,10,56,5,2,1
C-1844,Starter,Annual,22,81.61,17.0,4,20.7,9,66,6,4,1
C-1845,Professional,Annual,42,649.22,137.2,8,23.7,10,28,5,0,1
C-1846,Enterprise,Monthly,29,1898.54,148.9,84,10.6,7,66,4,3,0
C-1847,Starter,Monthly,1,100.92,53.1,4,71.9,4,20,2,0,0
C-1848,Enterprise,Annual,47,4611.64,58.4,49,11.0,4,27,10,2,1
C-1849,Enterprise,Monthly,15,3647.16,186.2,91,27.9,9,47,3,2,0
C-1850,Enterprise,Monthly,21,3585.92,152.8,79,26.9,12,53,9,2,0
C-1851,Starter,Annual,33,106.29,38.1,3,62.4,15,69,5,5,1
C-1852,Starter,Annual,20,94.06,20.3,3,31.0,5,76,6,3,0
C-1853,Professional,Monthly,20,723.02,40.3,9,17.5,12,13,6,3,1
C-1854,Starter,Monthly,33,171.57,37.0,1,38.8,3,48,8,1,1
C-1855,Enterprise,Monthly,23,3644.92,114.8,83,19.7,8,4,6,2,0
C-1856,Enterprise,Monthly,7,4904.35,282.1,64,51.0,8,76,0,3,1
C-1857,Starter,Monthly,33,87.24,56.3,4,24.0,6,28,4,5,1
C-1858,Professional,Monthly,22,615.43,40.0,9,81.9,9,62,6,0,1
C-1859,Professional,Monthly,48,691.45,107.1,16,17.1,8,72,8,5,1
C-1860,Enterprise,Monthly,7,2111.49,171.4,84,81.7,6,65,9,1,1
C-1861,Starter,Annual,19,146.39,15.0,4,91.2,10,81,10,5,1
C-1862,Starter,Annual,6,164.08,6.7,4,68.5,13,57,4,2,0
C-1863,Professional,Annual,34,750.1,45.9,3,48.9,2,12,6,4,0
C-1864,Enterprise,Annual,10,2454.34,200.7,95,17.0,14,87,0,5,1
C-1865,Starter,Annual,44,119.35,57.2,1,39.8,8,9,9,0,0
C-1866,Enterprise,Annual,20,3814.73,224.6,78,63.8,3,15,7,2,0
C-1867,Starter,Monthly,29,96.54,19.2,1,93.8,5,67,10,2,0
C-1868,Enterprise,Monthly,42,4064.52,104.7,68,12.5,3,6,3,2,0
C-1869,Starter,Annual,36,134.98,8.8,1,36.5,5,32,6,0,0
C-1870,Starter,Annual,10,131.31,22.8,5,58.9,14,22,6,1,1
C-1871,Starter,Monthly,1,133.04,27.4,1,32.8,4,74,5,5,1
C-1872,Starter,Monthly,18,150.61,50.2,4,33.0,5,28,5,4,0
C-1873,Starter,Monthly,32,109.76,38.1,1,55.7,13,36,8,5,0
C-1874,Starter,Monthly,10,85.68,35.0,1,39.8,6,63,0,5,1
C-1875,Professional,Monthly,9,434.81,112.6,9,42.4,3,31,8,4,0
C-1876,Professional,Monthly,28,297.02,100.7,11,52.3,11,38,8,3,0
C-1877,Professional,Monthly,28,352.98,35.3,15,58.7,8,65,3,4,0
C-1878,Professional,Monthly,3,273.43,124.8,19,38.8,13,58,7,4,1
C-1879,Starter,Monthly,40,117.58,21.5,2,62.1,1,29,10,3,0
C-1880,Enterprise,Annual,14,1328.73,232.9,41,76.7,12,14,10,2,0
C-1881,Enterprise,Annual,19,4933.92,266.9,34,83.5,6,57,8,0,0
C-1882,Professional,Monthly,36,459.99,90.0,20,11.8,9,51,1,5,1
C-1883,Starter,Monthly,20,98.99,20.4,4,28.8,12,26,6,1,0
C-1884,Professional,Annual,14,749.86,38.6,7,85.2,6,7,4,1,1
C-1885,Starter,Annual,37,132.35,12.8,1,35.7,14,72,3,3,1
C-1886,Enterprise,Monthly,15,1643.71,243.0,99,58.4,6,63,10,3,0
C-1887,Starter,Monthly,12,140.05,36.2,5,21.0,4,3,1,1,1
C-1888,Starter,Monthly,31,182.35,43.4,5,85.6,1,60,4,4,1
C-1889,Enterprise,Monthly,15,3336.73,184.6,35,84.2,13,74,6,5,1
C-1890,Starter,Annual,28,134.14,7.1,5,11.2,0,87,3,1,1
C-1891,Enterprise,Annual,48,2715.14,241.7,35,90.3,12,8,4,5,0
C-1892,Starter,Annual,5,140.87,53.3,4,17.4,10,68,1,4,1
C-1893,Starter,Monthly,40,140.36,40.4,2,77.9,5,21,3,0,0
C-1894,Professional,Monthly,46,746.92,64.6,19,94.1,6,82,10,1,1
C-1895,Enterprise,Monthly,44,3150.08,248.4,98,16.4,0,61,2,1,1
C-1896,Enterprise,Annual,44,4649.58,174.4,66,54.1,1,11,9,2,0
C-1897,Starter,Annual,14,96.06,56.5,3,22.9,7,62,4,1,1
C-1898,Enterprise,Monthly,32,2904.91,187.2,70,73.6,1,19,3,4,1
C-1899,Professional,Monthly,4,561.79,68.6,5,60.8,2,1,4,5,1
C-1900,Professional,Annual,46,686.08,140.7,10,92.4,2,3,10,5,0
C-1901,Enterprise,Monthly,23,993.48,201.7,59,27.3,1,48,2,3,0
C-1902,Starter,Annual,36,120.28,47.5,4,80.9,13,11,7,3,0
C-1903,Professional,Monthly,27,275.2,132.9,12,24.5,15,46,8,5,1
C-1904,Enterprise,Annual,20,1066.13,230.6,77,71.8,4,44,9,5,1
C-1905,Starter,Monthly,8,121.81,34.3,3,86.2,10,19,8,4,1
C-1906,Starter,Annual,27,191.25,49.8,3,45.6,0,47,0,4,1
C-1907,Professional,Annual,43,799.93,81.7,3,87.7,4,6,4,3,1
C-1908,Starter,Monthly,29,133.84,49.7,3,88.9,12,28,2,1,0
C-1909,Professional,Monthly,8,339.76,108.2,13,56.9,1,22,10,0,1
C-1910,Professional,Monthly,2,285.17,127.3,13,56.1,6,42,0,3,1
C-1911,Starter,Monthly,24,121.0,5.1,5,89.8,6,21,8,3,0
C-1912,Starter,Monthly,20,83.71,50.7,2,78.7,9,74,1,5,0
C-1913,Professional,Annual,20,694.81,106.4,17,72.0,13,80,4,5,1
C-1914,Enterprise,Monthly,2,1711.36,270.0,95,66.5,10,70,1,4,1
C-1915,Professional,Annual,16,405.91,131.1,16,20.7,4,46,8,5,1
C-1916,Professional,Annual,18,567.35,145.5,11,75.8,14,25,3,1,1
C-1917,Enterprise,Annual,14,3728.17,145.3,55,38.6,10,84,0,1,0
C-1918,Starter,Monthly,24,78.5,43.0,4,91.1,4,57,9,2,1
C-1919,Enterprise,Annual,48,1975.94,131.3,79,26.1,11,76,1,2,1
C-1920,Professional,Monthly,47,359.22,114.8,19,89.0,8,2,0,3,0
C-1921,Enterprise,Annual,42,2568.87,65.0,13,57.7,7,14,7,1,0
C-1922,Professional,Annual,13,305.06,67.9,10,65.3,7,78,7,2,1
C-1923,Professional,Monthly,35,425.38,123.5,8,31.7,0,82,10,0,1
C-1924,Starter,Monthly,46,100.12,33.3,5,29.4,1,81,0,1,1
C-1925,Professional,Annual,1,785.71,89.0,18,41.6,15,90,8,5,1
C-1926,Starter,Monthly,6,144.24,56.4,1,70.1,5,55,4,1,1
C-1927,Starter,Monthly,35,156.37,19.2,4,71.4,8,36,7,3,1
C-1928,Enterprise,Monthly,40,2547.52,246.7,35,62.5,4,0,5,2,0
C-1929,Enterprise,Annual,48,3529.93,51.4,42,79.1,6,29,0,2,1
C-1930,Professional,Annual,24,742.51,93.1,19,80.5,12,66,7,2,1
C-1931,Starter,Monthly,14,66.71,17.3,1,22.1,0,29,0,0,0
C-1932,Enterprise,Annual,15,3350.34,67.6,92,35.5,15,44,5,4,1
C-1933,Enterprise,Monthly,27,4606.38,113.1,49,72.9,9,29,0,2,1
C-1934,Enterprise,Annual,41,4594.0,293.1,55,11.8,4,29,8,1,0
C-1935,Professional,Monthly,26,248.11,143.2,5,59.4,10,87,8,4,0
C-1936,Starter,Monthly,10,186.43,9.1,4,29.0,10,37,2,4,1
C-1937,Enterprise,Annual,14,3995.84,207.9,79,47.7,1,26,2,1,0
C-1938,Enterprise,Annual,31,1054.3,202.4,40,84.5,4,61,4,0,1
C-1939,Starter,Monthly,40,77.08,23.3,1,24.1,7,15,0,4,1
C-1940,Starter,Monthly,35,159.47,49.4,1,31.5,5,60,3,3,1
C-1941,Enterprise,Annual,3,3262.42,114.8,45,52.3,2,68,10,0,0
C-1942,Enterprise,Monthly,3,2507.04,270.9,46,92.4,3,29,3,2,1
C-1943,Starter,Annual,31,58.82,52.0,3,37.4,12,24,4,5,0
C-1944,Enterprise,Monthly,42,2284.69,294.5,95,19.4,1,57,4,4,1
C-1945,Enterprise,Annual,13,3399.91,157.2,56,21.6,11,89,1,5,1
C-1946,Professional,Monthly,12,660.51,78.2,13,65.9,8,47,6,2,0
C-1947,Professional,Annual,10,797.45,22.3,16,84.0,7,60,3,3,1
C-1948,Enterprise,Monthly,15,2880.91,95.2,47,43.5,1,63,0,5,0
C-1949,Professional,Monthly,14,683.46,53.5,20,88.5,12,27,2,1,1
C-1950,Starter,Monthly,21,191.38,30.8,4,32.5,9,77,3,3,1
C-1951,Starter,Annual,7,110.01,32.2,3,13.9,14,35,0,4,1
C-1952,Enterprise,Annual,18,4621.09,203.3,98,43.2,15,76,3,2,1
C-1953,Professional,Annual,25,298.3,33.7,13,34.7,13,17,6,3,0
C-1954,Enterprise,Monthly,42,4545.15,282.5,71,15.2,6,55,1,4,1
C-1955,Starter,Monthly,10,68.05,44.7,4,65.2,14,44,9,2,0
C-1956,Starter,Monthly,48,76.74,46.5,3,29.2,7,56,6,4,0
C-1957,Professional,Monthly,28,282.58,71.8,11,30.8,13,84,0,3,1
C-1958,Starter,Monthly,34,192.2,12.0,2,64.4,2,60,8,3,0
C-1959,Professional,Monthly,27,332.6,44.1,6,52.8,14,70,1,5,1
C-1960,Starter,Annual,37,128.89,27.4,3,72.9,3,6,5,5,0
C-1961,Professional,Monthly,20,380.06,137.0,19,39.2,0,4,9,2,0
C-1962,Professional,Monthly,43,657.8,97.0,10,82.5,12,83,1,3,0
C-1963,Enterprise,Annual,45,4874.09,286.3,79,47.8,4,72,6,4,0
C-1964,Starter,Annual,28,159.85,30.4,4,29.6,12,49,3,2,1
C-1965,Starter,Monthly,29,104.19,2.6,1,65.3,8,14,3,4,1
C-1966,Professional,Monthly,5,475.67,139.1,20,64.9,0,82,7,4,1
C-1967,Professional,Annual,38,594.01,114.4,20,67.8,3,66,2,2,0
C-1968,Starter,Monthly,3,183.13,34.0,1,21.1,0,18,2,1,0
C-1969,Starter,Monthly,6,195.86,26.0,1,50.2,11,71,6,3,1
C-1970,Starter,Monthly,32,172.15,19.3,2,56.3,6,25,9,1,1
C-1971,Enterprise,Annual,17,906.23,194.5,25,25.9,12,76,1,3,1
C-1972,Starter,Annual,29,116.66,53.1,2,47.8,10,72,8,2,0
C-1973,Professional,Annual,30,215.5,125.6,13,35.5,4,6,9,1,0
C-1974,Enterprise,Monthly,21,4187.21,196.8,62,49.0,8,60,1,4,1
C-1975,Enterprise,Annual,27,3070.62,172.5,24,71.7,1,3,1,3,0
C-1976,Professional,Monthly,43,227.89,43.3,3,12.1,7,88,6,2,0
C-1977,Starter,Monthly,16,101.55,12.5,1,61.2,3,21,4,2,0
C-1978,Professional,Annual,7,288.72,134.7,3,24.4,8,82,0,4,1
C-1979,Starter,Monthly,26,99.99,22.2,3,69.0,3,56,6,2,1
C-1980,Professional,Monthly,20,708.86,142.2,3,80.4,5,52,2,4,0
C-1981,Enterprise,Monthly,32,1440.96,292.1,94,71.7,3,36,3,0,1
C-1982,Starter,Annual,33,125.06,23.2,5,59.1,9,57,0,4,0
C-1983,Enterprise,Monthly,39,3216.28,235.5,24,56.9,4,28,7,0,1
C-1984,Starter,Monthly,7,148.53,15.0,4,31.6,1,49,8,4,1
C-1985,Starter,Annual,13,139.82,10.2,4,77.7,15,79,0,2,1
C-1986,Professional,Annual,22,245.51,110.0,13,28.0,8,23,9,3,0
C-1987,Starter,Annual,30,159.79,47.5,2,29.7,0,3,4,0,1
C-1988,Enterprise,Monthly,42,4612.38,243.7,63,72.0,9,81,4,0,0
C-1989,Enterprise,Annual,14,4219.05,282.9,14,86.0,12,46,8,3,1
C-1990,Enterprise,Monthly,15,1890.06,171.5,18,62.3,9,21,1,0,0
C-1991,Professional,Monthly,30,388.91,136.7,10,24.4,10,10,10,2,1
C-1992,Enterprise,Monthly,13,4431.07,94.4,38,22.7,14,73,2,2,0
C-1993,Enterprise,Annual,8,2742.3,62.1,51,64.1,6,90,0,0,0
C-1994,Enterprise,Monthly,18,1319.89,162.2,72,27.9,1,50,9,3,0
C-1995,Starter,Monthly,12,107.58,43.7,1,87.6,3,40,0,4,0
C-1996,Enterprise,Monthly,40,2918.42,61.2,29,22.3,7,26,7,0,1
C-1997,Starter,Annual,14,147.25,31.8,1,52.2,9,24,0,3,1
C-1998,Professional,Annual,22,274.1,94.6,6,62.3,4,68,5,2,0
C-1999,Professional,Annual,8,427.65,133.7,7,50.2,13,25,4,4,0
C-2000,Enterprise,Annual,24,3819.26,294.2,22,21.3,1,52,9,2,0
C-2001,Enterprise,Monthly,8,1242.72,224.2,86,74.6,6,10,6,0,0
C-2002,Enterprise,Monthly,36,3676.51,203.3,23,27.9,2,14,2,4,1
C-2003,Professional,Annual,5,205.15,41.9,9,56.8,10,80,2,2,1
C-2004,Professional,Annual,23,374.0,66.2,19,37.5,8,69,8,2,0
C-2005,Enterprise,Annual,41,4049.16,264.8,59,58.8,9,30,9,4,0
C-2006,Professional,Annual,38,546.8,100.8,20,83.6,9,35,0,3,1
C-2007,Enterprise,Annual,3,3198.56,141.4,49,14.1,4,13,9,4,0
C-2008,Starter,Annual,32,119.74,13.3,5,91.2,2,42,3,0,1
C-2009,Professional,Monthly,25,678.52,80.4,4,39.4,15,74,2,2,1
C-2010,Starter,Annual,10,190.49,42.4,5,63.7,7,18,5,1,0
C-2011,Starter,Monthly,36,126.39,17.1,1,35.8,2,54,2,3,1
C-2012,Starter,Monthly,8,63.25,50.7,3,35.6,8,39,10,4,0
C-2013,Starter,Annual,27,154.72,3.1,1,43.1,2,0,7,0,1
C-2014,Professional,Annual,48,493.83,21.9,13,89.9,9,81,6,0,0
C-2015,Enterprise,Monthly,20,966.84,208.7,96,77.0,0,36,4,0,1
C-2016,Starter,Annual,28,194.43,59.6,2,86.5,9,25,6,0,1
C-2017,Starter,Monthly,11,140.01,16.6,1,87.5,13,68,6,3,1
C-2018,Starter,Monthly,40,195.06,49.3,2,42.5,6,19,0,4,1
C-2019,Professional,Monthly,23,314.36,134.9,3,68.5,15,4,1,2,1
C-2020,Enterprise,Monthly,4,4092.89,226.4,70,69.3,7,79,2,2,0
C-2021,Professional,Annual,6,382.9,109.7,15,33.8,10,3,8,4,0
C-2022,Starter,Annual,41,79.76,25.8,5,46.7,9,85,7,5,0
C-2023,Starter,Monthly,32,73.55,52.2,5,70.6,5,77,2,5,1
C-2024,Starter,Monthly,1,188.98,6.2,4,68.2,9,51,0,2,1
C-2025,Enterprise,Monthly,29,1859.62,142.7,56,71.3,13,79,5,5,1
C-2026,Starter,Annual,28,160.51,7.5,3,92.2,2,19,5,4,0
C-2027,Starter,Annual,11,62.51,27.7,4,47.0,9,38,0,2,1
C-2028,Starter,Monthly,44,112.47,23.8,4,16.0,12,7,4,3,1
C-2029,Starter,Annual,29,74.03,28.9,4,85.9,0,45,3,0,0
C-2030,Professional,Monthly,34,325.86,56.9,15,42.3,7,63,7,5,1
C-2031,Enterprise,Monthly,48,1540.22,114.2,71,53.3,2,22,8,5,0
C-2032,Professional,Annual,7,280.18,115.7,7,46.3,3,20,4,5,0
C-2033,Enterprise,Annual,29,3358.91,200.1,46,66.0,2,74,4,5,0
C-2034,Professional,Annual,12,708.13,65.1,5,71.5,9,4,8,3,0
C-2035,Enterprise,Monthly,34,4734.46,175.8,44,54.3,0,48,2,2,0
C-2036,Enterprise,Monthly,26,3385.81,207.2,99,76.7,13,40,1,1,1
C-2037,Starter,Monthly,9,125.35,44.3,5,45.8,9,59,7,0,1
C-2038,Enterprise,Monthly,9,4661.36,271.2,29,66.4,6,48,2,3,0
C-2039,Professional,Annual,44,535.88,47.1,18,55.9,10,49,2,1,1
C-2040,Enterprise,Monthly,5,1483.26,295.5,49,40.5,13,28,8,2,0
C-2041,Enterprise,Monthly,4,2226.08,59.8,45,80.4,2,2,6,5,1
C-2042,Professional,Monthly,33,226.56,61.0,8,64.5,6,74,10,5,1
C-2043,Starter,Monthly,33,86.93,11.0,3,80.3,1,21,1,0,1
C-2044,Professional,Monthly,43,690.9,40.9,20,61.8,5,67,1,2,0
C-2045,Professional,Annual,28,716.16,96.6,6,80.3,15,70,1,2,0
C-2046,Professional,Annual,13,779.74,124.4,5,36.9,7,28,6,3,0
C-2047,Enterprise,Monthly,38,1626.23,166.6,46,29.4,7,37,10,1,1
C-2048,Enterprise,Monthly,18,4211.54,250.3,65,72.2,2,13,5,2,0
C-2049,Professional,Annual,1,557.75,69.8,4,41.5,15,54,6,0,0
C-2050,Professional,Monthly,35,294.55,143.5,15,82.5,9,80,7,1,1
C-2051,Starter,Monthly,2,72.41,36.7,2,90.3,15,25,0,0,0
C-2052,Enterprise,Monthly,38,2080.08,260.0,29,19.0,9,47,10,3,1
C-2053,Professional,Annual,35,359.84,124.4,16,57.8,9,28,8,0,0
C-2054,Enterprise,Monthly,20,2370.22,272.7,55,94.9,14,25,8,0,0
C-2055,Professional,Monthly,39,793.95,103.6,19,16.8,13,10,3,5,1
C-2056,Enterprise,Annual,11,4089.43,268.2,61,28.3,2,50,10,4,1
C-2057,Professional,Monthly,37,470.5,88.0,15,41.2,13,37,7,0,0
C-2058,Enterprise,Annual,31,2296.88,106.7,14,59.4,3,81,9,5,0
C-2059,Enterprise,Annual,8,1165.57,171.4,63,90.8,9,35,0,3,1
C-2060,Starter,Annual,25,172.02,52.2,4,62.3,13,61,2,3,0
C-2061,Professional,Annual,16,328.81,125.3,8,42.2,6,62,3,0,0
C-2062,Enterprise,Monthly,13,2565.74,175.0,19,74.1,1,5,6,3,0
C-2063,Professional,Monthly,30,272.36,68.2,16,59.7,9,59,0,0,1
C-2064,Enterprise,Monthly,44,4024.58,237.1,42,68.3,9,10,6,2,0
C-2065,Professional,Monthly,3,200.69,103.2,15,39.5,5,70,5,1,1
